BOF;REPOSITORY;1.0
TABLE;calculations
COMMENT;ID;NAME;CIE_SYNTAX;DEPRECATED
T;9046;IF((CHANGE TYPE=""Split"" && SHARES CHANGE > 0)=1,SHARES CHANGE,null)";;0
T;9047;IF((CHANGE TYPE=""Rights"" && SHARES CHANGE>0)=1,SHARES CHANGE,null)";;0
T;9048;If (CHANGE TYPE=""Price Adjustment"" or ""rights"", ADJUSTMENT FACTOR, null)";;0
T;9049;If constituent is listed twice,load "L,N", otherwise load as is.;;0
T;9050;If DIVS_ISO == CURRENCY_IDX, load DIVS_LOC£pv£ else, DIVS_LOC*XRATE_LOC_TO_USD;;0
T;9051;((PRICE/PRICE (-1D))-1)*100;;0
T;9052;((PA_PRICE + PA_DIVS_TOTAL/PA_PRICE (-1D))-1)*100;;0
T;9053;Convert from {DDMM} to YYYYMMDD£pv£ YYYY taken from current year;;0
T;9054;ISSUER + COUPON_AMOUNT(%) + MATURITY (in DD-MMM-YYYY)£pv£ Set to Proper Case;;0
T;9055;Convert from YY-MM-DD to YYYYMMDD;;0
T;9056;source from (CONS)CURRENCY_IDX;;1
T;9057;( ( (MEMB)DIVS_TOTAL * (CONS)SPLIT_FACTOR) converted from DIVS_ISO to PA_CURRENCY_ISO ) + (CONS)PA_SPECIAL_DIVS;;0
T;9058;/1000000;;1
T;9059;#45*QUOTATION_VALUE / 1000000;;1
T;9080;1/SPLIT;;0
T;9082;Load only if B = DB(SAGE,JACI,unhedgedIndexLevelEUR);;0
T;9083;(CONS)PA_DIVS;;0
T;9084;(CONS)DIVS;;0
T;9085;(CONS_ND)DIVS;;0
T;9086;See Mappings£pv£ TICKER_CPI;;0
T;9087;Load if CURRENCY_ISO= EUR;;0
T;9088;Load if CURRENCY_ISO= USD;;0
T;9089;Load if CURRENCY_ISO= JPY;;0
T;9090;Load only if GICS CODE = string;;0
T;9091;100* (PRICE(t) / (PRICE(t-1) * avail(PA_SPLIT_FACTOR, 1) * PA_SPIN_FACTOR - avail(DIVS, 0)) -1;;0
T;9092;Multiply by -1;;0
T;9093;See Mappings£pv£ ISIN;logic:map('INDEX_MAPPING','INDEX_ID',<ID_FIELD>,'ISIN'):int;0
T;9094;See Mappings£pv£ ISIN_TRI;logic:map('INDEX_MAPPING','INDEX_ID',<ID_FIELD>,'ISIN_NRI'):int;0
T;9095;See Mappings£pv£ ISIN_NRI;logic:map('INDEX_MAPPING','INDEX_ID',<ID_FIELD>,'ISIN_TRI'):int;0
T;9096;See Mappings£pv£ VENDOR_ID_NRI;;0
T;9097;See Mappings£pv£ VENDOR_ID_TRI;;0
T;9098;PRICE * SHARES * AFACTOR;passthrough:PRICE * SHARES * AFACTOR:int;0
T;9099;Corporate_Action_Description =Rights offering "x for y", SPLIT="y/x";;0
T;9100;Corporate_Action_Description =Stock Split "x for y", SPLIT="y/x";;0
T;9101;PRICE_VWAP * SHARES;passthrough:PRICE_VWAP * SHARES:int;0
T;9102;Set to "<Currency>";;0
T;9103;See mappings£pv£ INDEX_IDX;;1
T;9104;PRICE_<Currency> * SHARES_UNADJ;;0
T;9105;Load all constituents in the file;;0
T;9106;SHARES (SCIBETA_MULTISTRAT_HLIQ_APAC_EXKOR)*PRICE_USD(SCIBETA_MULTISTRAT_HLIQ_APAC_EXKOR);;0
T;9107;SHARES (SCIBETA_MULTISTRAT_DEV_USD)*PRICE_USD(SCIBETA_MULTISTRAT_DEV_USD);;0
T;9108;SHARES (SCIBETA_MULTISTRAT_DEV_EUR)*PRICE_EUR (SCIBETA_MULTISTRAT_DEV_EUR);;0
T;9109;SHARES(SCIBETA_MULTISTRAT_DEV_MULTI_BS_EWI)*PRICE_EUR(SCIBETA_MULTISTRAT_DEV_MULTI_BS_EWI);;0
T;9110;SHARES(SCIBETA_MULTISTRAT_EXTDEV_EUR)*PRICE_EUR(SCIBETA_MULTISTRAT_EXTDEV_EUR);;0
T;9111;SHARES (SCIBETA_MULTISTRAT_DEV_EUR)*PRICE_USD(SCIBETA_MULTISTRAT_DEV_EUR);;0
T;9112;SHARES(SCIBETA_MULTISTRAT_DEV_MULTI_BS_EWI)*PRICE_USD(SCIBETA_MULTISTRAT_DEV_MULTI_BS_EWI);;0
T;9113;SHARES(SCIBETA_MULTISTRAT_EXTDEV_EUR)*PRICE_USD(SCIBETA_MULTISTRAT_EXTDEV_EUR);;0
T;9114;SHARES (SCIBETA_MULTISTRAT_HLIQ_APAC_EXKOR)*PRICE_LOC (SCIBETA_MULTISTRAT_HLIQ_APAC_EXKOR);;0
T;9115;SHARES (SCIBETA_MULTISTRAT_DEV_USD)*PRICE_LOC (SCIBETA_MULTISTRAT_DEV_USD);;0
T;9116;SHARES (SCIBETA_MULTISTRAT_DEV_EUR)*PRICE_LOC(SCIBETA_MULTISTRAT_DEV_EUR);;0
T;9117;SHARES(SCIBETA_MULTISTRAT_DEV_MULTI_BS_EWI)*PRICE_LOC(SCIBETA_MULTISTRAT_DEV_MULTI_BS_EWI);;0
T;9118;SHARES(SCIBETA_MULTISTRAT_EXTDEV_EUR)*PRICE_LOC(SCIBETA_MULTISTRAT_EXTDEV_EUR);;0
T;9119;SHARES(SCIBETA_MULTISTRAT_DEV_EUR)*PRICE_EUR(SCIBETA_MULTISTRAT_DEV_EUR);;0
T;9120;See Mappings£pv£ BBGID;;0
T;9121;avail(SPLIT, 1) * avail(RIGHTS_FACTOR, 1) OR NULL if SPLIT and RIGHTS_FACTOR not available;passthrough:if(isBlank(SPLIT) and isBlank(RIGHTS_FACTOR), '', avail(SPLIT, 1) * avail(RIGHTS_FACTOR, 1)):int;0
T;9122;Set to "NOMU";passthrough:'NOMU':int;0
T;9123;Convert from DD/MM/YYYY to YYYYMM99;;0
T;9124;((PA_PRICE(t)+ZAV(PA_DIVS(t)))*((SHARES_UNADJ(-1M)/SHARES_UNADJ(t))/CSPLIT(t)))-(PA_PRICE(t)-ZAV(PA_DIVS(t)));;0
T;9125;IF(CORP_ACTION_CODE(t)=="CX",IF(PA_SPECIAL_DIVS(t)>0,SHARES_UNADJ(-1M)/SHARES_UNADJ(t),1),IF(CORP_ACTION_CODE(t)=="CP",if(PA_SPECIAL_DIVS(t)>0,SPLIT_FACTOR(t),1),1);;0
T;9126;100*((PA_PRICE(t)*PA_CSPLIT(t))/((PA_PRICE(-1M)*(PA_CSPLIT(-1M)*PA_SPIN_FACTOR(-1M)))-ZAV(PA_DIVS(t)))-1);;0
T;9127;((PRICE(t)+ZAV(DIVS(t)))*((SHARES_UNADJ(-1M)/SHARES_UNADJ(t))/CSPLIT(t)))-(PRICE(t)-ZAV(DIVS(t)));;0
T;9128;Convert from {DDMM} to YYYYMM99£pv£ YYYY taken from current year;;0
T;9129;((TOTAL_RETURN_GROSS/previous month TOTAL_RETURN_GROSS)-1)*100;;0
T;9130;((TOTAL_RETURN_GROSS_USD/previous month TOTAL_RETURN_GROSS_USD)-1)*100;;0
T;9131;Set to "Proper Case(ISSUER) + COUPON +'%' + (dd-mmm-yyyy)MATURITY";;0
T;9132;YYYYMMDD£pv£ use absolute date = first working day of the month;;0
T;9133;Load all constituents from the file;;0
T;9134;DIVS_USD+SPECIAL_DIVS_USD;;0
T;9135;DIVS_EUR+SPECIAL_DIVS_EUR;;0
T;9136;(((PRICE_USD(t)+DIVS_USD (t))/PRICE_USD(t-1)-1))*100;;0
T;9137;(((PRICE_EUR(t)+DIVS_EUR (t))/PRICE_EUR(t-1)-1))*100;;0
T;9138;(((PRICE(t)+DIVS/PRICE(t-1)-1))*100;;0
T;9139;If Further Details="x for y", then SPLT="y/x";;0
T;9140;Avail(SEDOL,CUSIP);passthrough:avail(SEDOL,CUSIP):col;0
T;9141;100* (PRICE(t) / (PRICE(t-1) * avail(PA_SPLIT_FACTOR, 1) * PA_SPIN_FACTOR - avail(DIVS_NET, 0)) -1;;0
T;9142;DIVS*(1-TAX_RATE);;0
T;9143;CONS_FILE_3 (Mkt Cap/1000000) + CONS_FILE_2 (MVal-USD MM);;0
T;9144;CONS_FILE_3 (Mkt Cap/1000000) + (CONS_FILE_2 (MVal-LOC MM)) * XRATE_LOC_TO_USD;;0
T;9145;Avail(CONS_FILE_3(Mkt Cap), CONS_FILE_2(MVal-USD MM));;0
T;9146;Avail(CONS_FILE_3(Mkt Cap), CONS_FILE_2(MVal-USD MM))*XRATE_LOC_TO_USD;;0
T;9147;DIVS_LOC*XRATE_LOC_TO_USD(t-1);;0
T;9148;((TOTAL_RETURN_GROSS_HUF/previous day TOTAL_RETURN_GROSS_HUF)-1)*100;;0
T;9149;Pad 0s to 9 digits£pv£ Remove check digit;;0
T;9150;Pad 0s to 9 digits;;0
T;9151;Already in YYYYMMDD£pv£ If 0, Set to blank;;0
T;9152;Pad 0s to 12 digits;;0
T;9153;Sourced from ;;0
T;9154;Convert from DDMMMYY to YYYYMMDD;;0
T;9155;Source from filename£pv£ Convert from DDMMMYY to YYYYMMDD;;0
T;9156;Prepend "GSCI" to the  VENDOR_ID;;0
T;9157;Refer to Commodity Mappings;;0
T;9158;IF(CORP_ACTION_CODE(t)==""CX"",IF(PA_SPECIAL_DIVS(t)>0,SHARES_UNADJ(t-1)/SHARES_UNADJ(t),1),IF(CORP_ACTION_CODE(t)==""CP"",if(PA_SPECIAL_DIVS(t)>0,SPLIT_FACTOR(t),1),1);;0
T;9159;Multiply by 100£pv£ Sum up "Weight" of the same "Comdty";;0
T;9160;See Mappings£pv£ TICKER_TRI;;0
T;9161;avail(SEDOL, SNETWORK ID);;0
T;9162;Refer to NAME Calculation;;0
T;9163;Remove the appended "# Comdty";;0
T;9164;Refer to Commodity Mappings£pv£ Commodity Symbols;;0
T;9165;Multiply by 100£pv£ Sum up "Weight" of the same "Commodity";;0
T;9166;DIVS_NET converted from DIVS_ISO to CURRENCY_IDX * (if isav(SPLIT_FACTOR)=1, SPLIT_FACTOR , 1);;0
T;9167;DIVS converted from DIVS_ISO to CURRENCY_IDX * (if isav(SPLIT_FACTOR)=1, SPLIT_FACTOR , 1);;0
T;9168;SHARES(SCIBETA_MULTISTRAT_JPY)*PRICE_JPY(SCIBETA_MULTISTRAT_JPY);;0
T;9169;SHARES(SCIBETA_MULTISTRAT_JPY)*PRICE_LOC(SCIBETA_MULTISTRAT_JPY);;0
T;9170;SHARES(SCIBETA_MULTISTRAT_JPY)*PRICE_USD(SCIBETA_MULTISTRAT_JPY);;0
T;9171;SHARES(SCIBETA_MULTISTRAT_JPY)*PRICE_JPY£pv£ Restriction: Load only if CURRENCY_IDX=JPY;;0
T;9172;((MCAP+MCAP_DIV_GROSS)-MCAP(-1D))/MCAP(-1D);;0
T;9173;Prepend "GSCS" to the  VENDOR_ID;;0
T;9174;Refer to NAME Calculation Sample;;0
T;9175;DIVS*XRATE_LOC_TO_JPY;;0
T;9176;DIVS_NET*XRATE_LOC_TO_JPY;;0
T;9177;((((PRICE_JPY+SPIN_DIV_JPY )+DIVS_NET_JPY )/PRICE_JPY univ=CONS_ND from t-1 )-1)*100;;0
T;9178;MCAP_UNADJ_GBP for SPIN_STOCK_KEY symbol, else NA;;0
T;9179;DATE;;0
T;9180;Avail(CONS_FILE_3(Mkt Cap), CONS_FILE_2(MVal-Loc MM))*XRATE_LOC_TO_USD;;0
T;9181;If INDUSTRY_SECTOR="Corporate" AND INDUSTRY_GROUP="*" AND INDUSTRY_SUBGROUP="*" AND TERM="*" AND RATING_VENDOR="AA" OR RATING_VENDOR="AAA";;0
T;9182;If INDUSTRY_SECTOR="Corporate" AND INDUSTRY_GROUP="*" AND INDUSTRY_SUBGROUP="*" AND TERM="Long" AND RATING_VENDOR="AA" OR RATING_VENDOR="AAA";;0
T;9183;If INDUSTRY_SECTOR="Corporate" AND INDUSTRY_GROUP="*" AND INDUSTRY_SUBGROUP="*" AND TERM="Mid" AND RATING_VENDOR="AA" OR RATING_VENDOR="AAA";;0
T;9184;If INDUSTRY_SECTOR="Corporate" AND INDUSTRY_GROUP="*" AND INDUSTRY_SUBGROUP="*" AND TERM="Short" AND RATING_VENDOR="AA" OR RATING_VENDOR="AAA";;0
T;9185;If INDUSTRY_SECTOR="Corporate" AND INDUSTRY_GROUP="*" AND INDUSTRY_SUBGROUP="*" AND TERM="Long" AND RATING_VENDOR="AA" RATING_VENDOR="AAA";;0
T;9186;If INDUSTRY_SECTOR="Corporate" AND INDUSTRY_GROUP="*" AND INDUSTRY_SUBGROUP="*" AND TERM="Mid" AND RATING_VENDOR="AA" RATING_VENDOR="AAA";;0
T;9187;If INDUSTRY_SECTOR="Corporate" AND INDUSTRY_GROUP="*" AND INDUSTRY_SUBGROUP="*" AND TERM="Short" AND RATING_VENDOR="AA" RATING_VENDOR="AAA";;0
T;9188;Source from COUPON_AMOUNT;;0
T;9189;PRICE_USD*SPIN_FACTOR_EUR;;0
T;9190;PRICE_LOC * SHARES * AFACTOR;;0
T;9191;PRICE_USD*SPIN_FACTOR_JPY;;0
T;9192;((((PRICE_AUD+SPIN_DIV_AUD )+DIVS_NET_AUD )/PRICE_USD univ=CONS_ND from t-1 )-1)*100;;0
T;9193;Source from PRICE_BID/100£pv£if bond is new, populate source from CONS_M universe PRICE/100, else, PRICE_BID/100;;0
T;9194;(ACCRUED + COUPON_ADJ)/100 £pv£ If Bond is new, source from CONS_M universe ACCRUED/100, else, (ACCRUED+COUPON_ADJ)/100;;0
T;9195;Source from CURRENCY_ISO£pv£ If bond is new, source from PF CURRENCY_ISO;;0
T;9196;(PRICE_BID[0]-PRICE_BID[-1])/(PRICE_BID[-1]+ACCRUED_INTEREST[-1])*100;;0
T;9197;Source from REDEMPTION_FACTOR(-1)£pv£ If bond is new source from CONS_M REMPTION_FACTOR, else, REDEMPTION_FACTOR(-1);;0
T;9198;DIVS_LOC*DIVS_XRATE_LOC_TO_USD(t-1);;0
T;9199;populate using ^=WMR_EXCHANGE_RATE(<DIVS_ISO>,USD,<DATE-1D>);;0
T;9200;100*[((PRICE[0]+ACCRUED[0]+COUPON_PAID[0])/(PRICE[-1]+ACCRUED[-1]))-1]*WEIGHT;;0
T;9201;Source from "FFLOAT";;0
T;9202;PRICE * SHARES*XRATE_LOC_TO_EUR;;0
T;9236;Remove "(EUR)";;0
T;9237;IF(CORP_ACTION_CODE(t)=='CX',IF(SPECIAL_DIVS(t)>0,(SPLIT_FACTOR/(SHARES_UNADJ(t-1)/SHARES_UNADJ(t))),1)),IF(CORP_ACTION_CODE(t)=='CP',if(SPECIAL_DIVS(t)>0,SPLIT_FACTOR(t),1),1);;0
T;9238;IF(CORP_ACTION_CODE(t)=='CX',IF(PA_SPECIAL_DIVS(t)>0,(SHARES_UNADJ(T-1)/SHARES_UNADJ(T)),SPLIT_FACTOR(t))),IF(CORP_ACTION_CODE(t)=='CP',if(PA_SPECIAL_DIVS(t)>0,1,SPLIT_FACTOR(t)),SPLIT_FACTOR(t));;0
T;9239;((MCAP+avail(MCAP_DIV_GROSS,0))-MCAP(-1D))/MCAP(-1D);;0
T;9240;[(PRICE_PF + ACCRUED_PF + PA_COUPON)/(PRICE_PF(-1D) + ACCRUED_PF(-1D))]-1;;0
T;9241;ACCRUED(-1M)/100;;0
T;9242;Source from AMOUNT_UNADJ (-1M);;0
T;9243;If ACCRUED (-1D)> ACCRUED (0), [ACCRUED (-1D) +(ACCRUED (-1D) - ACCRUED (-2D))], else 0;;0
T;9244;source from PRICE(1M)/100;;0
T;9245;T[0]=Header:A_t£pv£ T[-1]=Header:A_t_1;;0
T;9246;T[0]=Header:P_t£pv£ T[-1]=Header:P_t_1;;0
T;9247;T[0]=Header:Y_t£pv£ T[-1]=Header:Y_t_1;;0
T;9248;T[0]=ACCRUED(t)/100£pv£ T[-1]=ACCRUED(t-1)/100;;0
T;9249;T[0]=PRICE(t)/100£pv£ T[-1]=PRICE(t-1)/100;;0
T;9250;Daily Weight;;0
T;9251;T[0]=Header:N_t£pv£ T[-1]=Header:N_t_1;;0
T;9252;If (CORP_ACTION_CODE=""PRICE ADJUSTMENT"", NEW PRICE / CURRENT PRICE, Null);;0
T;9253;If (ACTION TYPE=""Spin-Off"",load SPIN/TARGET STOCK KEY (""S""+Pad with 0s+SPIN/TARGET STOCK KEY=LEN(8)), else NA;;0
T;9254;DATE +1D;;0
T;9255;Source from file name£pv£ Convert from MMDDYY to YYYYMMDD;;0
T;9256;Set to "OMR";;0
T;9257;If PERM_ID is available, load "Adjusted_Close_local_Priceindex". Else, load "Close_adjusted_local" from VENDOR_ND_FILE;;0
T;9258;100*((PA_PRICE(t)*PA_CSPLIT(t))/((PA_PRICE(t-1)*(PA_CSPLIT(t-1)*Avail(PA_SPIN_FACTOR(t-1))))-Avail(PA_DIVS(t)))-1);;0
T;9259;If SPECIAL_DIVS_ISO="USD", load from SPECIAL_DIVS_LOC. Otherwise, load DIVS_LOC*DIVS_XRATE_LOC_TO_USD_PREV;;0
T;9260;If DIVS_ISO="USD", load DIVS_LOC. Otherwise, load DIVS_LOC*DIVS_XRATE_LOC_TO_USD_PREV;;0
T;9261;DIVS_USD/XRATE_LOC_TO_USD;;0
T;9262;If SPECIAL_DIVS_ISO="USD", load from SPECIAL_DIVS_LOC. Otherwise, load SPECIAL_DIVS_LOC*DIVS_XRATE_LOC_TO_USD_PREV;;0
T;9263;If DIVS_ISO="USD", load from DIVS_LOC. Otherwise, load DIVS_LOC*DIVS_XRATE_LOC_TO_USD_PREV;;0
T;9264;Convert from Julian date format to YYYYMMDD;;0
T;9265;TRET_CHG_1D_GROSS_EXCESS*100;;0
T;9266;If (CORP_ACTION_CODE=""RIGHTS OFFERING"", NEW PRICE / CURRENT PRICE, Null)";;0
T;9267;SET TO "IDR";;0
T;9268;((MCAP/SUM OF MCAP)*100) / WEIGHT;;0
T;9269;use "^=WMR_EXCHANGE_RATE(USD,CHF,DATE)";;0
T;9270;SharesFreeFloat/AFACTOR;;0
T;9271;IF COUNTRY_ISO=USA, OFACTOR=0.4 else, 1;;0
T;9272;(PRICE(t)/(PRICE_ND(t-1)-ZAV(DIVS(t)))-1)£pv£ If new security, return '';;0
T;9273;Set to "KWD";;0
T;9274;Remove "'R"£pv£ Append "-KW";;0
T;9275;Avail(SPLIT*RIGHTS_FACTOR*BONUS_FACTOR,SPLIT,RIGHTS_FACTOR,BONUS_FACTOR);;0
T;9276;IF(ISNA(PRICE_BID[-1])=1,PRICE_ASK_M/100, PRICE_BID/100);;0
T;9277;IF(ISNA(PRICE_BID[-1])=1,(ACCRUED_M/100), ((ACCRUED+COUPON_ADJ)/100));;0
T;9278;IF(ISNA(PRICE_BID[-1])=1,CURRENCY_ISO_M,CURRENCY_ISO);;0
T;9279;Zero on FOM, else source from CASH_PAY(-1);;0
T;9280;Zero on FOM, else source from CASH_PAY[-1];;0
T;9281;IF(ISNA(PRICE_BID[-1])=1, AMOUNT*REDEMPTION_FACTOR_M,AMOUNT*REDEMPTION_FACTOR[-1]);;0
T;9282;if CORP_ACTION_NOTES begins with "R " or contains "+R " then load ( PRICE_ADJ_FACTOR*SHARES_UNADJ(t-1)/SHARES_UNADJ) );;0
T;9283;SHARES_UNADJ_JAN * AFACTOR_JAN * WEIGHT_SUB_JAN;;0
T;9284;SHARES_UNADJ_FEB * AFACTOR_FEB * WEIGHT_SUB_FEB;;0
T;9285;SHARES_UNADJ_MAR * AFACTOR_MAR * WEIGHT_SUB_MAR;;0
T;9286;SHARES_UNADJ_APR * AFACTOR_APR * WEIGHT_SUB_APR;;0
T;9287;SHARES_UNADJ_MAY * AFACTOR_MAY * WEIGHT_SUB_MAY;;0
T;9288;SHARES_UNADJ_JUN * AFACTOR_JUN * WEIGHT_SUB_JUN;;0
T;9289;SHARES_UNADJ_JUL * AFACTOR_JUL * WEIGHT_SUB_JUL;;0
T;9290;SHARES_UNADJ_AUG * AFACTOR_AUG * WEIGHT_SUB_AUG;;0
T;9291;SHARES_UNADJ_SEP * AFACTOR_SEP * WEIGHT_SUB_SEP;;0
T;9292;SHARES_UNADJ_OCT * AFACTOR_OCT * WEIGHT_SUB_OCT;;0
T;9293;SHARES_UNADJ_NOV * AFACTOR_NOV * WEIGHT_SUB_NOV;;0
T;9294;SHARES_UNADJ_DEC * AFACTOR_DEC * WEIGHT_SUB_DEC;;0
T;9295;(MCAP_JAN/Sum(Mkt Value (t));;0
T;9296;(MCAP_FEB/Sum(Mkt Value (t));;0
T;9297;(MCAP_MAR/Sum(Mkt Value (t));;0
T;9298;(MCAP_APR/Sum(Mkt Value (t));;0
T;9299;(MCAP_MAY/Sum(Mkt Value (t));;0
T;9300;(MCAP_JUN/Sum(Mkt Value (t));;0
T;9301;(MCAP_JUL/Sum(Mkt Value (t));;0
T;9302;(MCAP_AUG/Sum(Mkt Value (t));;0
T;9303;(MCAP_SEP/Sum(Mkt Value (t));;0
T;9304;(MCAP_OCT/Sum(Mkt Value (t));;0
T;9305;(MCAP_NOV/Sum(Mkt Value (t));;0
T;9306;(MCAP_DEC/Sum(Mkt Value (t));;0
T;9307;Source from TICKER;;0
T;9308;AMOUNT_UNADJ_HKD*PRICE;;0
T;9309;(MCAP_APR/Sum(Mkt Value (t+1));;0
T;9310;(MCAP_AUG/Sum(Mkt Value (t+1));;0
T;9311;(MCAP_DEC/Sum(Mkt Value (t+1));;0
T;9312;(MCAP_FEB/Sum(Mkt Value (t+1));;0
T;9313;(MCAP_JAN/Sum(Mkt Value (t+1));;0
T;9314;(MCAP_JUL/Sum(Mkt Value (t+1));;0
T;9315;(MCAP_JUN/Sum(Mkt Value (t+1));;0
T;9316;(MCAP_MAR/Sum(Mkt Value (t+1));;0
T;9317;(MCAP_MAY/Sum(Mkt Value (t+1));;0
T;9318;(MCAP_NOV/Sum(Mkt Value (t+1));;0
T;9319;(MCAP_OCT/Sum(Mkt Value (t+1));;0
T;9320;(MCAP_SEP/Sum(Mkt Value (t+1));;0
T;9321;OFACTOR_JAN*CFACTOR_JAN;;0
T;9322;OFACTOR_FEB*CFACTOR_FEB;;0
T;9323;OFACTOR_MAR*CFACTOR_MAR;;0
T;9324;OFACTOR_APR*CFACTOR_APR;;0
T;9325;OFACTOR_MAY*CFACTOR_MAY;;0
T;9326;OFACTOR_JUN*CFACTOR_JUN;;0
T;9327;OFACTOR_JUL*CFACTOR_JUL;;0
T;9328;OFACTOR_AUG*CFACTOR_AUG;;0
T;9329;OFACTOR_SEP*CFACTOR_SEP;;0
T;9330;OFACTOR_OCT*CFACTOR_OCT;;0
T;9331;OFACTOR_NOV*CFACTOR_NOV;;0
T;9332;OFACTOR_DEC*CFACTOR_DEC;;0
T;9333;PRICE_USD * SHARES_UNADJ_JAN;;0
T;9334;PRICE_USD * SHARES_UNADJ_FEB;;0
T;9335;PRICE_USD * SHARES_UNADJ_MAR;;0
T;9336;PRICE_USD * SHARES_UNADJ_APR;;0
T;9337;PRICE_USD * SHARES_UNADJ_MAY;;0
T;9338;PRICE_USD * SHARES_UNADJ_JUN;;0
T;9339;PRICE_USD * SHARES_UNADJ_JUL;;0
T;9340;PRICE_USD * SHARES_UNADJ_AUG;;0
T;9341;PRICE_USD * SHARES_UNADJ_SEP;;0
T;9342;PRICE_USD * SHARES_UNADJ_OCT;;0
T;9343;PRICE_USD * SHARES_UNADJ_NOV;;0
T;9344;PRICE_USD * SHARES_UNADJ_DEC;;0
T;9345;PRICE_EUR * SHARES_UNADJ_JAN;;0
T;9346;PRICE_EUR * SHARES_UNADJ_FEB;;0
T;9347;PRICE_EUR * SHARES_UNADJ_MAR;;0
T;9348;PRICE_EUR * SHARES_UNADJ_APR;;0
T;9349;PRICE_EUR * SHARES_UNADJ_MAY;;0
T;9350;PRICE_EUR * SHARES_UNADJ_JUN;;0
T;9351;PRICE_EUR * SHARES_UNADJ_JUL;;0
T;9352;PRICE_EUR * SHARES_UNADJ_AUG;;0
T;9353;PRICE_EUR * SHARES_UNADJ_SEP;;0
T;9354;PRICE_EUR * SHARES_UNADJ_OCT;;0
T;9355;PRICE_EUR * SHARES_UNADJ_NOV;;0
T;9356;PRICE_EUR * SHARES_UNADJ_DEC;;0
T;9357;PRICE_LOC * SHARES_UNADJ_JAN;;0
T;9358;PRICE_LOC * SHARES_UNADJ_FEB;;0
T;9359;PRICE_LOC * SHARES_UNADJ_MAR;;0
T;9360;PRICE_LOC * SHARES_UNADJ_APR;;0
T;9361;PRICE_LOC * SHARES_UNADJ_MAY;;0
T;9362;PRICE_LOC * SHARES_UNADJ_JUN;;0
T;9363;PRICE_LOC * SHARES_UNADJ_JUL;;0
T;9364;PRICE_LOC * SHARES_UNADJ_AUG;;0
T;9365;PRICE_LOC * SHARES_UNADJ_SEP;;0
T;9366;PRICE_LOC * SHARES_UNADJ_OCT;;0
T;9367;PRICE_LOC * SHARES_UNADJ_NOV;;0
T;9368;PRICE_LOC * SHARES_UNADJ_DEC;;0
T;9369;PRICE_LOC * SHARES_JAN;;0
T;9370;PRICE_LOC * SHARES_FEB;;0
T;9371;PRICE_LOC * SHARES_MAR;;0
T;9372;PRICE_LOC * SHARES_APR;;0
T;9373;PRICE_LOC * SHARES_MAY;;0
T;9374;IF(CORP_ACTION_CODE(t)=="CX",IF(PA_SPECIAL_DIVS(t)>0,(SPLIT_FACTOR/(SHARES_UNADJ(t-1)/SHARES_UNADJ(t))),1)),IF(CORP_ACTION_CODE(t)=="CP",if(PA_SPECIAL_DIVS(t)>0,SPLIT_FACTOR(t),1),1) £pv£ If new security,;;0
T;9375;IF(CORP_ACTION_CODE(t)=="CX",IF(PA_SPECIAL_DIVS(t)>0,(SHARES_UNADJ(T-1)/SHARES_UNADJ(T)),SPLIT_FACTOR(t))),IF(CORP_ACTION_CODE(t)=="CP",if(PA_SPECIAL_DIVS(t)>0,1,SPLIT_FACTOR(t)),SPLIT_FACTOR(t));;0
T;9376;(CONS_FD)MCAP_UNADJ_LOC*(mems_fd)AFACTOR;;0
T;9377;SHARES(t-1)/SHARES(t)£pv£ If 1, load NA;;0
T;9378;100*(PA_PRICE(t)/((PA_PRICE(t-1)*Avail(PA_SPLIT_FACTOR(1),PA_SPLIT_FACTOR,1)*PA_SPIN_FACTOR(t)))-ZAV(PA_DIVS(t)))-1) £pv£ If new security, return '';;0
T;9379;100*(PA_PRICE(t)/((PA_PRICE(t-1)*avail(PA_SPLIT_FACTOR(t), 1)*PA_SPIN_FACTOR(t)))-ZAV(PA_DIVS(t)))-1) £pv£ If new security, return '' ;;0
T;9380;((PA_PRICE(t)+ZAV(PA_DIVS(t)))*((SHARES_UNADJ(t-1)/SHARES_UNADJ(t))/Avail(SPLIT_FACTOR(t), 1)))-(PA_PRICE(t)-ZAV(PA_DIVS(t))) £pv£ If new security, use the calculation: 2*ZAV(PA_DIVS(t));;0
T;9381;AMOUNT_UNADJ_HKD*PRICE_HKD;;0
T;9382;PRICE*SHARES;;0
T;9383;PRICE*SHARES_HKD;;0
T;9384;Source from PRICE_ND;;0
T;9385;(((PA_PRICE(t) - PA_DIVS (t))/PA_PRICE(t-1))-1)*100;;0
T;9386;PCHG_1D/PRICE_PREV;;0
T;9387;PCHG_1D_IDR/PRICE_PREV;;0
T;9388;(((PRICE(t)+DIVS_TOTAL(t))/(PRICE(t-1)*SPIN_FACTOR(t)))-1)*100;;0
T;9389;Remove "`R"£pv£ Append "-KW";;0
T;9390;((PRICE(t)+ZAV(DIVS(t)))*((SHARES_UNADJ(t-1)/SHARES_UNADJ(t))/Avail (SPLIT_FACTOR(t), 1)))-(PRICE(t)-ZAV(DIVS(t))) £pv£ If new security, use the calculation: 2*ZAV(DIVS(t));;0
